Order_id,buyer_id,manufacturer_id,inventoryid_id,seller_id,c_time
4438,Barry150,2808,84438,Davis1855,1/7/2021
4439,Barry4913,2809,84439,Davis17,6/15/2020
4440,Barry4747,,84440,Davis3356,8/20/2020
4441,Barry3283,2810,84441,Davis2488,9/8/2020
4442,Barry4245,2811,84442,Davis3820,11/18/2020
4443,Barry129,,84443,Davis2564,3/17/2021
4444,Barry3315,2812,84444,Davis4275,3/24/2021
4445,Barry2739,2813,84445,Davis4653,8/9/2020
4446,Barry3191,2814,84446,Davis2067,6/15/2020
4447,Barry2346,,84447,Davis3366,10/2/2020
4448,Barry4244,2815,84448,Davis3546,4/4/2021
4449,Barry3441,,84449,Davis1497,6/10/2020
4450,Barry4507,2816,84450,Davis4913,2/24/2021
4451,Barry3694,2817,84451,Davis749,7/19/2020
4452,Barry509,,84452,Davis3011,1/24/2021
4453,Barry1988,2818,84453,Davis1412,4/15/2021
4454,Barry4469,,84454,Davis4230,1/18/2021
4455,Barry4395,2819,84455,Davis2853,9/12/2020
4456,Barry4631,,84456,Davis2207,3/23/2021
4457,Barry5000,2820,84457,Davis797,7/29/2020
4458,Barry3921,2821,84458,Davis3794,4/19/2021
4459,Barry1751,,84459,Davis135,10/21/2020
4460,Barry2245,2822,84460,Davis1283,2/14/2021
4461,Barry4583,,84461,Davis3093,4/24/2021
4462,Barry3865,,84462,Davis1426,11/28/2020
4463,Barry3274,2823,84463,Davis3166,1/16/2021
4464,Barry1243,2824,84464,Davis4270,12/2/2020
4465,Barry4718,2825,84465,Davis4891,9/15/2020
4466,Barry2728,2826,84466,Davis2379,11/2/2020
4467,Barry3617,,84467,Davis1147,2/25/2021
4468,Barry2736,,84468,Davis2194,9/18/2020
4469,Barry2998,2827,84469,Davis475,8/19/2020
4470,Barry623,2828,84470,Davis3501,8/1/2020
4471,Barry4083,2829,84471,Davis1977,5/19/2020
4472,Barry4303,2830,84472,Davis4607,8/24/2020
4473,Barry1698,2831,84473,Davis130,2/25/2021
4474,Barry2789,2832,84474,Davis4053,4/5/2021
4475,Barry3987,,84475,Davis3767,7/13/2020
4476,Barry4886,2833,84476,Davis3919,6/2/2020
4477,Barry4097,,84477,Davis4336,10/18/2020
4478,Barry3927,2834,84478,Davis4949,2/28/2021
4479,Barry282,,84479,Davis829,10/1/2020
4480,Barry2789,,84480,Davis4891,11/20/2020
4481,Barry317,2835,84481,Davis2917,6/3/2020
4482,Barry2678,,84482,Davis3065,2/19/2021
4483,Barry3285,2836,84483,Davis2683,5/28/2020
4484,Barry4783,,84484,Davis1258,3/15/2021
4485,Barry447,2837,84485,Davis1704,10/15/2020
4486,Barry3836,,84486,Davis1275,3/12/2021
4487,Barry934,,84487,Davis2238,6/23/2020
4488,Barry2381,,84488,Davis3997,8/29/2020
4489,Barry277,2838,84489,Davis869,9/8/2020
4490,Barry4721,,84490,Davis4530,7/27/2020
4491,Barry4604,2839,84491,Davis825,6/20/2020
4492,Barry2661,2840,84492,Davis4243,4/15/2021
4493,Barry1900,2841,84493,Davis2630,7/23/2020
4494,Barry208,,84494,Davis1199,12/26/2020
4495,Barry3198,,84495,Davis1110,1/22/2021
4496,Barry4244,,84496,Davis2438,10/26/2020
4497,Barry847,2842,84497,Davis4050,9/17/2020
4498,Barry1192,,84498,Davis176,3/8/2021
4499,Barry2690,2843,84499,Davis352,4/15/2021
4500,Barry1760,2844,84500,Davis3335,1/28/2021
4501,Barry3986,2845,84501,Davis4592,8/16/2020
4502,Barry3098,,84502,Davis644,9/16/2020
4503,Barry266,,84503,Davis1317,2/15/2021
4504,Barry3331,2846,84504,Davis4108,5/29/2020
4505,Barry1375,2847,84505,Davis25,12/20/2020
4506,Barry3239,,84506,Davis4279,1/29/2021
4507,Barry2291,,84507,Davis1954,6/6/2020
4508,Barry3740,2848,84508,Davis752,4/28/2021
4509,Barry4661,,84509,Davis2159,10/11/2020
4510,Barry4611,,84510,Davis759,12/18/2020
4511,Barry1432,2849,84511,Davis1368,2/16/2021
4512,Barry3286,2850,84512,Davis2913,8/30/2020
4513,Barry87,2851,84513,Davis3506,12/23/2020
4514,Barry2351,,84514,Davis474,3/29/2021
4515,Barry2645,2852,84515,Davis2234,2/25/2021
4516,Barry3848,,84516,Davis3799,6/7/2020
4517,Barry3567,,84517,Davis639,10/14/2020
4518,Barry4324,2853,84518,Davis3455,5/16/2021
4519,Barry4772,2854,84519,Davis4772,7/19/2020
4520,Barry2221,2855,84520,Davis1971,4/6/2021
4521,Barry2162,,84521,Davis2744,10/10/2020
4522,Barry3368,2856,84522,Davis81,9/4/2020
4523,Barry2025,,84523,Davis592,9/13/2020
4524,Barry3968,2857,84524,Davis2434,3/9/2021
4525,Barry3301,,84525,Davis456,12/21/2020
4526,Barry2370,2858,84526,Davis3118,11/14/2020
4527,Barry643,2859,84527,Davis4596,7/27/2020
4528,Barry3977,2860,84528,Davis3341,12/5/2020
4529,Barry2437,,84529,Davis2806,3/15/2021
4530,Barry651,2861,84530,Davis736,8/22/2020
4531,Barry4081,2862,84531,Davis909,11/12/2020
4532,Barry897,,84532,Davis132,10/1/2020
4533,Barry901,2863,84533,Davis1411,4/17/2021
4534,Barry4346,2864,84534,Davis3721,12/13/2020
4535,Barry3690,,84535,Davis4773,3/2/2021
4536,Barry2141,,84536,Davis2858,12/8/2020
4537,Barry1436,,84537,Davis3762,7/15/2020
4538,Barry3535,,84538,Davis2288,4/21/2021
4539,Barry1513,2865,84539,Davis1339,3/30/2021
4540,Barry410,2866,84540,Davis2623,3/10/2021
4541,Barry4009,2867,84541,Davis4178,6/28/2020
4542,Barry141,2868,84542,Davis688,2/20/2021
4543,Barry2686,,84543,Davis3518,10/18/2020
4544,Barry1726,,84544,Davis3792,2/2/2021
4545,Barry3844,,84545,Davis3244,8/14/2020
4546,Barry1087,2869,84546,Davis3802,7/24/2020
4547,Barry423,2870,84547,Davis1534,7/13/2020
4548,Barry3262,2871,84548,Davis2951,7/18/2020
4549,Barry3630,2872,84549,Davis2256,8/16/2020
4550,Barry2642,2873,84550,Davis800,3/11/2021
4551,Barry1300,2874,84551,Davis2974,9/19/2020
4552,Barry1581,2875,84552,Davis1811,5/13/2021
4553,Barry3253,2876,84553,Davis1871,11/6/2020
4554,Barry3223,2877,84554,Davis1306,12/23/2020
4555,Barry912,2878,84555,Davis410,4/29/2021
4556,Barry3702,,84556,Davis4516,2/6/2021
4557,Barry1951,2879,84557,Davis3170,2/8/2021
4558,Barry3242,2880,84558,Davis2684,1/1/2021
4559,Barry4694,,84559,Davis4983,11/6/2020
4560,Barry1962,,84560,Davis3499,9/30/2020
4561,Barry4000,2881,84561,Davis4233,9/10/2020
4562,Barry1490,,84562,Davis3212,1/10/2021
4563,Barry1744,2882,84563,Davis1953,12/8/2020
4564,Barry1739,2883,84564,Davis1248,1/18/2021
4565,Barry4673,,84565,Davis2976,5/26/2020
4566,Barry4048,2884,84566,Davis2347,8/2/2020
4567,Barry1150,,84567,Davis1679,11/10/2020
4568,Barry2053,2885,84568,Davis1618,3/29/2021
4569,Barry4254,2886,84569,Davis682,11/10/2020
4570,Barry2419,,84570,Davis2832,7/10/2020
4571,Barry538,2887,84571,Davis1198,8/18/2020
4572,Barry442,,84572,Davis424,12/27/2020
4573,Barry3809,,84573,Davis4416,10/22/2020
4574,Barry471,,84574,Davis816,10/28/2020
4575,Barry3106,,84575,Davis1767,12/4/2020
4576,Barry1554,,84576,Davis2006,7/11/2020
4577,Barry83,2888,84577,Davis4156,8/11/2020
4578,Barry1811,2889,84578,Davis4615,6/11/2020
4579,Barry4209,,84579,Davis3642,8/25/2020
4580,Barry4792,,84580,Davis1145,3/20/2021
4581,Barry2032,2890,84581,Davis3846,11/22/2020
4582,Barry2462,2891,84582,Davis4590,5/5/2021
4583,Barry1318,,84583,Davis4877,10/28/2020
4584,Barry2331,2892,84584,Davis249,7/28/2020
4585,Barry4683,,84585,Davis3834,6/10/2020
4586,Barry2110,2893,84586,Davis4057,4/28/2021
4587,Barry4438,,84587,Davis1323,8/19/2020
4588,Barry1344,2894,84588,Davis4288,9/20/2020
4589,Barry3545,,84589,Davis1422,11/14/2020
4590,Barry2367,2895,84590,Davis2424,10/31/2020
4591,Barry3991,2896,84591,Davis4646,10/17/2020
4592,Barry3758,2897,84592,Davis3747,4/26/2021
4593,Barry1286,,84593,Davis359,8/22/2020
4594,Barry3669,,84594,Davis1336,5/3/2021
4595,Barry3223,2898,84595,Davis4966,1/13/2021
4596,Barry948,2899,84596,Davis3809,10/1/2020
4597,Barry2156,,84597,Davis3080,7/9/2020
4598,Barry2300,2900,84598,Davis518,10/14/2020
4599,Barry1895,,84599,Davis3490,3/8/2021
4600,Barry1371,2901,84600,Davis1629,11/13/2020
4601,Barry328,,84601,Davis1074,6/28/2020
4602,Barry1618,,84602,Davis3121,5/31/2020
4603,Barry3543,2902,84603,Davis1313,7/20/2020
4604,Barry1857,,84604,Davis1003,2/5/2021
4605,Barry3227,2903,84605,Davis4046,8/5/2020
4606,Barry2980,,84606,Davis2879,10/25/2020
4607,Barry2896,2904,84607,Davis2111,12/14/2020
4608,Barry3042,2905,84608,Davis88,6/21/2020
4609,Barry4475,2906,84609,Davis3552,6/27/2020
4610,Barry2284,,84610,Davis1723,5/26/2020
4611,Barry2382,,84611,Davis4304,2/4/2021
4612,Barry37,,84612,Davis1336,5/17/2021
4613,Barry2716,,84613,Davis476,9/3/2020
4614,Barry4407,2907,84614,Davis4956,1/5/2021
4615,Barry1403,,84615,Davis2388,2/7/2021
4616,Barry3166,,84616,Davis771,3/8/2021
4617,Barry3897,2908,84617,Davis3792,11/27/2020
4618,Barry3289,,84618,Davis1,1/15/2021
4619,Barry1907,2909,84619,Davis4629,9/2/2020
4620,Barry3910,2910,84620,Davis2675,1/9/2021
4621,Barry3509,2911,84621,Davis109,3/3/2021
4622,Barry2553,2912,84622,Davis2628,8/15/2020
4623,Barry4379,2913,84623,Davis1913,2/8/2021
4624,Barry2820,2914,84624,Davis2064,12/20/2020
4625,Barry1359,,84625,Davis2768,3/12/2021
4626,Barry53,2915,84626,Davis4241,3/31/2021
4627,Barry1979,2916,84627,Davis609,3/4/2021
4628,Barry429,2917,84628,Davis785,10/13/2020
4629,Barry310,2918,84629,Davis297,6/30/2020
4630,Barry1742,,84630,Davis4618,6/16/2020
4631,Barry2684,2919,84631,Davis1464,6/2/2020
4632,Barry1251,,84632,Davis4318,5/30/2020
4633,Barry2953,2920,84633,Davis914,9/4/2020
4634,Barry554,,84634,Davis847,3/20/2021
4635,Barry869,2921,84635,Davis2259,3/23/2021
4636,Barry1205,2922,84636,Davis3939,11/29/2020
4637,Barry4776,2923,84637,Davis2324,1/12/2021
4638,Barry4383,2924,84638,Davis4508,7/22/2020
4639,Barry3480,,84639,Davis1796,4/26/2021
4640,Barry4409,,84640,Davis4035,7/7/2020
4641,Barry4571,2925,84641,Davis2687,4/18/2021
4642,Barry4457,,84642,Davis3665,4/27/2021
4643,Barry668,2926,84643,Davis3947,12/10/2020
4644,Barry4469,2927,84644,Davis1449,4/25/2021
4645,Barry2063,,84645,Davis2236,12/2/2020
4646,Barry2101,2928,84646,Davis195,6/22/2020
4647,Barry4525,,84647,Davis2918,5/29/2020
4648,Barry562,2929,84648,Davis249,7/21/2020
4649,Barry2308,2930,84649,Davis4859,11/7/2020
4650,Barry3662,,84650,Davis4023,5/27/2020
4651,Barry1218,,84651,Davis1476,6/1/2020
4652,Barry552,,84652,Davis3539,6/28/2020
4653,Barry532,,84653,Davis4536,5/30/2020
4654,Barry2212,2931,84654,Davis892,3/18/2021
4655,Barry69,2932,84655,Davis3411,7/7/2020
4656,Barry2784,,84656,Davis1061,2/5/2021
4657,Barry3476,,84657,Davis1828,6/12/2020
4658,Barry801,2933,84658,Davis1261,9/13/2020
4659,Barry2219,2934,84659,Davis25,8/15/2020
4660,Barry3861,2935,84660,Davis3008,11/13/2020
4661,Barry1426,2936,84661,Davis2499,8/13/2020
4662,Barry44,2937,84662,Davis1497,5/7/2021
4663,Barry4880,2938,84663,Davis550,2/27/2021
4664,Barry3216,2939,84664,Davis3665,11/24/2020
4665,Barry4579,2940,84665,Davis4722,8/10/2020
4666,Barry4876,2941,84666,Davis3368,12/12/2020
4667,Barry634,2942,84667,Davis3216,6/20/2020
4668,Barry235,2943,84668,Davis2284,5/12/2021
4669,Barry3583,2944,84669,Davis3854,9/2/2020
4670,Barry196,2945,84670,Davis3302,2/25/2021
4671,Barry1928,2946,84671,Davis4344,10/24/2020
4672,Barry699,2947,84672,Davis2257,6/17/2020
4673,Barry813,,84673,Davis1696,4/7/2021
4674,Barry621,2948,84674,Davis591,9/3/2020
4675,Barry212,2949,84675,Davis321,5/18/2020
4676,Barry3997,2950,84676,Davis553,10/30/2020
4677,Barry3593,2951,84677,Davis759,10/8/2020
4678,Barry2353,2952,84678,Davis2855,12/3/2020
4679,Barry1686,2953,84679,Davis949,1/24/2021
4680,Barry1130,2954,84680,Davis3314,5/24/2020
4681,Barry4966,2955,84681,Davis16,11/25/2020
4682,Barry3106,2956,84682,Davis1403,8/27/2020
4683,Barry2987,,84683,Davis1693,3/24/2021
4684,Barry2338,,84684,Davis189,1/30/2021
4685,Barry826,2957,84685,Davis4397,3/20/2021
4686,Barry3007,,84686,Davis1774,6/19/2020
4687,Barry1256,2958,84687,Davis2362,9/5/2020
4688,Barry3528,2959,84688,Davis4239,6/17/2020
4689,Barry3638,2960,84689,Davis2661,3/9/2021
4690,Barry3743,2961,84690,Davis4082,8/26/2020
4691,Barry3957,,84691,Davis3730,8/22/2020
4692,Barry2371,,84692,Davis4050,6/16/2020
4693,Barry3928,2962,84693,Davis4914,8/1/2020
4694,Barry4015,,84694,Davis1372,7/16/2020
4695,Barry331,2963,84695,Davis2673,8/25/2020
4696,Barry4595,2964,84696,Davis2131,1/19/2021
4697,Barry3839,2965,84697,Davis3091,11/3/2020
4698,Barry3059,,84698,Davis665,10/5/2020
4699,Barry140,,84699,Davis69,8/29/2020
4700,Barry1397,,84700,Davis3768,3/26/2021
4701,Barry4954,2966,84701,Davis2545,10/3/2020
4702,Barry401,2967,84702,Davis3434,5/3/2021
4703,Barry3367,2968,84703,Davis3527,9/17/2020
4704,Barry4893,2969,84704,Davis2727,10/6/2020
4705,Barry3963,2970,84705,Davis3265,11/9/2020
4706,Barry4134,2971,84706,Davis1316,10/11/2020
4707,Barry3491,,84707,Davis3979,11/12/2020
4708,Barry936,2972,84708,Davis3268,12/7/2020
4709,Barry2414,2973,84709,Davis657,1/28/2021
4710,Barry3875,,84710,Davis2504,6/17/2020
4711,Barry2338,,84711,Davis1726,12/4/2020
4712,Barry4121,2974,84712,Davis742,12/11/2020
4713,Barry2418,2975,84713,Davis1071,12/20/2020
4714,Barry1895,,84714,Davis3623,3/3/2021
4715,Barry1036,2976,84715,Davis2874,11/11/2020
4716,Barry1295,2977,84716,Davis4407,3/7/2021
4717,Barry1274,2978,84717,Davis160,10/22/2020
4718,Barry2577,2979,84718,Davis3302,11/2/2020
4719,Barry4977,,84719,Davis3455,12/16/2020
4720,Barry1821,,84720,Davis4041,10/24/2020
4721,Barry3195,2980,84721,Davis3275,5/9/2021
4722,Barry873,,84722,Davis3200,8/16/2020
4723,Barry1174,2981,84723,Davis3104,3/4/2021
4724,Barry4107,,84724,Davis4964,7/16/2020
4725,Barry1561,2982,84725,Davis2851,9/14/2020
4726,Barry1154,,84726,Davis737,12/31/2020
4727,Barry560,2983,84727,Davis3411,7/15/2020
4728,Barry3343,2984,84728,Davis2299,12/23/2020
4729,Barry2803,2985,84729,Davis3932,10/31/2020
4730,Barry3350,2986,84730,Davis4901,12/1/2020
4731,Barry2896,,84731,Davis3902,10/2/2020
4732,Barry4722,,84732,Davis1929,7/1/2020
4733,Barry2114,,84733,Davis3607,6/16/2020
4734,Barry2806,2987,84734,Davis812,4/18/2021
4735,Barry4036,2988,84735,Davis2902,12/23/2020
4736,Barry1362,,84736,Davis4815,2/7/2021
4737,Barry2333,2989,84737,Davis2921,11/22/2020
4738,Barry4572,2990,84738,Davis2555,8/14/2020
4739,Barry907,,84739,Davis1407,1/4/2021
4740,Barry1768,,84740,Davis4938,12/23/2020
4741,Barry3051,2991,84741,Davis4643,4/25/2021
4742,Barry3838,2992,84742,Davis1564,10/8/2020
4743,Barry1554,2993,84743,Davis4883,4/15/2021
4744,Barry2076,,84744,Davis2113,11/17/2020
4745,Barry2291,2994,84745,Davis3919,2/19/2021
4746,Barry2542,,84746,Davis63,8/12/2020
4747,Barry4576,2995,84747,Davis4890,3/6/2021
4748,Barry3710,2996,84748,Davis3388,5/29/2020
4749,Barry4503,,84749,Davis1343,6/10/2020
4750,Barry1171,,84750,Davis550,8/13/2020
4751,Barry1077,2997,84751,Davis2608,10/19/2020
4752,Barry1283,2998,84752,Davis3961,2/4/2021
4753,Barry802,2999,84753,Davis4808,11/16/2020
4754,Barry4599,,84754,Davis2943,6/2/2020
4755,Barry2672,,84755,Davis2140,9/17/2020
4756,Barry238,,84756,Davis3660,3/4/2021
4757,Barry1802,3000,84757,Davis1484,10/21/2020
4758,Barry4809,3001,84758,Davis1561,7/14/2020
4759,Barry1583,3002,84759,Davis4220,2/8/2021
4760,Barry2211,,84760,Davis1574,12/21/2020
4761,Barry770,3003,84761,Davis3351,1/4/2021
4762,Barry1396,3004,84762,Davis1603,4/5/2021
4763,Barry1270,,84763,Davis2433,8/25/2020
4764,Barry3081,,84764,Davis2015,4/20/2021
4765,Barry171,,84765,Davis3821,7/6/2020
4766,Barry4044,,84766,Davis4668,10/21/2020
4767,Barry493,,84767,Davis3047,3/9/2021
4768,Barry1396,3005,84768,Davis4952,5/8/2021
4769,Barry471,3006,84769,Davis3881,9/22/2020
4770,Barry4265,3007,84770,Davis2814,6/28/2020
4771,Barry3356,3008,84771,Davis1841,11/4/2020
4772,Barry4889,3009,84772,Davis698,8/11/2020
4773,Barry3353,3010,84773,Davis197,5/5/2021
4774,Barry3763,,84774,Davis3829,3/17/2021
4775,Barry4015,3011,84775,Davis1909,8/14/2020
4776,Barry3795,3012,84776,Davis1279,3/14/2021
4777,Barry4787,,84777,Davis4196,4/26/2021
4778,Barry2193,3013,84778,Davis4105,7/13/2020
4779,Barry3782,3014,84779,Davis1744,6/12/2020
4780,Barry1849,,84780,Davis1804,12/5/2020
4781,Barry4042,,84781,Davis269,7/27/2020
4782,Barry3882,,84782,Davis1391,7/23/2020
4783,Barry3625,,84783,Davis614,3/10/2021
4784,Barry3030,3015,84784,Davis1319,1/3/2021
4785,Barry624,,84785,Davis483,9/11/2020
4786,Barry4029,,84786,Davis1263,1/6/2021
4787,Barry1854,3016,84787,Davis3123,9/16/2020
4788,Barry191,3017,84788,Davis615,8/18/2020
4789,Barry2171,3018,84789,Davis3487,12/20/2020
4790,Barry3097,3019,84790,Davis1545,2/26/2021
4791,Barry974,3020,84791,Davis666,10/14/2020
4792,Barry378,3021,84792,Davis1228,8/30/2020
4793,Barry963,3022,84793,Davis3631,12/12/2020
4794,Barry3882,3023,84794,Davis1121,11/11/2020
4795,Barry529,,84795,Davis2125,8/2/2020
4796,Barry3504,,84796,Davis1592,11/19/2020
4797,Barry4486,,84797,Davis2781,10/30/2020
4798,Barry3253,3024,84798,Davis1769,3/21/2021
4799,Barry4869,3025,84799,Davis3651,6/30/2020
4800,Barry2647,3026,84800,Davis1665,12/15/2020
4801,Barry786,3027,84801,Davis2518,1/29/2021
4802,Barry3207,3028,84802,Davis4764,5/26/2020
4803,Barry992,3029,84803,Davis4880,11/28/2020
4804,Barry1782,,84804,Davis1008,2/8/2021
4805,Barry1040,,84805,Davis1169,6/29/2020
4806,Barry4120,3030,84806,Davis4691,8/23/2020
4807,Barry4251,,84807,Davis2690,9/28/2020
4808,Barry2259,3031,84808,Davis514,6/27/2020
4809,Barry250,3032,84809,Davis3106,4/16/2021
4810,Barry1386,3033,84810,Davis1608,11/7/2020
4811,Barry4832,3034,84811,Davis4731,9/6/2020
4812,Barry4106,3035,84812,Davis282,2/9/2021
4813,Barry4323,3036,84813,Davis1766,3/13/2021
4814,Barry3088,3037,84814,Davis3715,8/20/2020
4815,Barry2667,3038,84815,Davis2151,7/26/2020
4816,Barry1924,3039,84816,Davis2941,7/28/2020
4817,Barry434,3040,84817,Davis1977,5/3/2021
4818,Barry567,,84818,Davis3435,2/9/2021
4819,Barry3295,,84819,Davis805,9/26/2020
4820,Barry3121,3041,84820,Davis4185,8/2/2020
4821,Barry2128,,84821,Davis265,10/2/2020
4822,Barry2376,,84822,Davis3987,1/17/2021
4823,Barry3362,3042,84823,Davis987,2/9/2021
4824,Barry171,3043,84824,Davis2640,12/4/2020
4825,Barry1694,3044,84825,Davis2565,2/6/2021
4826,Barry3607,,84826,Davis281,2/4/2021
4827,Barry3383,3045,84827,Davis1356,11/20/2020
4828,Barry3791,3046,84828,Davis2700,2/7/2021
4829,Barry3190,,84829,Davis1370,11/5/2020
4830,Barry3930,3047,84830,Davis4444,5/19/2020
4831,Barry3266,,84831,Davis3699,9/26/2020
4832,Barry2964,3048,84832,Davis525,3/21/2021
4833,Barry4083,,84833,Davis4516,3/19/2021
4834,Barry1843,,84834,Davis3527,9/4/2020
4835,Barry4501,,84835,Davis2558,5/14/2021
4836,Barry3677,3049,84836,Davis3148,9/16/2020
4837,Barry2536,3050,84837,Davis3258,6/5/2020
4838,Barry4559,3051,84838,Davis1825,2/27/2021
4839,Barry151,3052,84839,Davis4857,12/27/2020
4840,Barry1761,,84840,Davis3289,2/3/2021
4841,Barry4677,3053,84841,Davis1623,7/4/2020
4842,Barry1694,3054,84842,Davis4058,9/18/2020
4843,Barry3612,3055,84843,Davis4777,7/19/2020
4844,Barry3626,,84844,Davis3812,11/22/2020
4845,Barry4078,,84845,Davis3245,9/7/2020
4846,Barry2507,3056,84846,Davis252,6/16/2020
4847,Barry3822,,84847,Davis4726,12/1/2020
4848,Barry691,3057,84848,Davis1491,4/19/2021
4849,Barry445,,84849,Davis2947,8/30/2020
4850,Barry2854,,84850,Davis1751,3/14/2021
4851,Barry3667,3058,84851,Davis4316,5/6/2021
4852,Barry3628,3059,84852,Davis3230,1/17/2021
4853,Barry1072,3060,84853,Davis2543,10/11/2020
4854,Barry3220,,84854,Davis1987,5/30/2020
4855,Barry2815,,84855,Davis3897,11/2/2020
4856,Barry2025,,84856,Davis1303,10/20/2020
4857,Barry4739,3061,84857,Davis85,5/23/2020
4858,Barry1209,,84858,Davis2863,11/23/2020
4859,Barry1723,3062,84859,Davis2669,7/22/2020
4860,Barry533,3063,84860,Davis2005,11/19/2020
4861,Barry1147,3064,84861,Davis2194,11/23/2020
4862,Barry1641,3065,84862,Davis2894,10/31/2020
4863,Barry4011,,84863,Davis3938,1/24/2021
4864,Barry1095,3066,84864,Davis2370,4/21/2021
4865,Barry4520,3067,84865,Davis1456,4/7/2021
4866,Barry3654,,84866,Davis690,5/10/2021
4867,Barry4187,3068,84867,Davis3661,9/24/2020
4868,Barry167,,84868,Davis520,1/26/2021
4869,Barry2953,3069,84869,Davis1899,11/9/2020
4870,Barry801,3070,84870,Davis962,7/10/2020
4871,Barry2628,,84871,Davis3470,8/13/2020
4872,Barry688,3071,84872,Davis1048,3/29/2021
4873,Barry252,,84873,Davis2107,9/17/2020
4874,Barry3407,,84874,Davis1997,3/5/2021
4875,Barry652,3072,84875,Davis1102,4/6/2021
4876,Barry3837,3073,84876,Davis4640,4/20/2021
4877,Barry741,,84877,Davis2090,11/3/2020
4878,Barry2717,3074,84878,Davis1141,9/12/2020
4879,Barry852,,84879,Davis1188,12/19/2020
4880,Barry1977,,84880,Davis4092,9/30/2020
4881,Barry1093,3075,84881,Davis903,11/29/2020
4882,Barry4017,3076,84882,Davis3927,8/27/2020
4883,Barry2374,3077,84883,Davis3247,2/14/2021
4884,Barry1410,3078,84884,Davis4169,5/19/2020
4885,Barry483,3079,84885,Davis2286,11/5/2020
4886,Barry654,3080,84886,Davis4971,10/25/2020
4887,Barry4822,,84887,Davis2107,11/13/2020
4888,Barry1096,,84888,Davis2838,8/5/2020
4889,Barry1449,3081,84889,Davis4368,6/29/2020
4890,Barry1021,,84890,Davis3125,10/31/2020
4891,Barry3013,3082,84891,Davis78,11/6/2020
4892,Barry229,3083,84892,Davis4481,11/19/2020
4893,Barry1258,,84893,Davis3088,12/23/2020
4894,Barry1613,3084,84894,Davis3119,4/6/2021
4895,Barry3396,3085,84895,Davis1873,3/14/2021
4896,Barry1138,3086,84896,Davis93,11/30/2020
4897,Barry3802,,84897,Davis3945,4/16/2021
4898,Barry2592,,84898,Davis4826,8/1/2020
4899,Barry3630,3087,84899,Davis1355,6/11/2020
4900,Barry4271,,84900,Davis3557,3/13/2021
4901,Barry2629,3088,84901,Davis4028,10/4/2020
4902,Barry4184,3089,84902,Davis3359,6/17/2020
4903,Barry1794,3090,84903,Davis3371,5/18/2020
4904,Barry10,,84904,Davis1083,6/27/2020
4905,Barry1490,3091,84905,Davis3957,9/10/2020
4906,Barry1427,3092,84906,Davis2043,3/18/2021
4907,Barry153,3093,84907,Davis4019,5/24/2020
4908,Barry2797,,84908,Davis960,7/31/2020
4909,Barry4039,3094,84909,Davis1077,12/21/2020
4910,Barry1235,,84910,Davis4211,9/4/2020
4911,Barry4267,,84911,Davis2952,9/20/2020
4912,Barry3784,3095,84912,Davis3818,12/12/2020
4913,Barry464,3096,84913,Davis631,12/27/2020
4914,Barry86,3097,84914,Davis2991,10/19/2020
4915,Barry3182,,84915,Davis3272,12/4/2020
4916,Barry4195,,84916,Davis118,4/29/2021
4917,Barry1339,3098,84917,Davis2151,2/23/2021
4918,Barry3368,3099,84918,Davis4883,3/23/2021
4919,Barry498,,84919,Davis2751,12/18/2020
4920,Barry3964,,84920,Davis2491,7/7/2020
4921,Barry2200,,84921,Davis3340,5/17/2021
4922,Barry3638,3100,84922,Davis1383,6/21/2020
4923,Barry4596,,84923,Davis4869,3/7/2021
4924,Barry4859,3101,84924,Davis494,11/13/2020
4925,Barry2392,3102,84925,Davis2869,10/18/2020
4926,Barry4345,3103,84926,Davis3209,7/11/2020
4927,Barry3119,,84927,Davis2533,7/7/2020
4928,Barry1690,,84928,Davis2606,4/21/2021
4929,Barry2482,3104,84929,Davis2451,3/23/2021
4930,Barry2825,,84930,Davis3681,2/23/2021
4931,Barry4672,3105,84931,Davis213,3/5/2021
4932,Barry128,3106,84932,Davis2185,9/26/2020
4933,Barry4711,3107,84933,Davis656,11/16/2020
4934,Barry4091,3108,84934,Davis2512,9/28/2020
4935,Barry4764,,84935,Davis1965,7/19/2020
4936,Barry4562,,84936,Davis2,6/22/2020
4937,Barry1126,3109,84937,Davis1770,5/7/2021
4938,Barry557,,84938,Davis4155,3/19/2021
4939,Barry1092,3110,84939,Davis2924,7/29/2020
4940,Barry838,3111,84940,Davis2217,5/16/2021
4941,Barry3500,,84941,Davis931,10/11/2020
4942,Barry4585,3112,84942,Davis1089,9/12/2020
4943,Barry4909,3113,84943,Davis1715,3/11/2021
4944,Barry126,,84944,Davis2389,4/21/2021
4945,Barry2743,3114,84945,Davis3246,11/17/2020
4946,Barry4045,,84946,Davis3020,12/19/2020
4947,Barry3827,3115,84947,Davis864,9/10/2020
4948,Barry1907,,84948,Davis2907,7/8/2020
4949,Barry2085,3116,84949,Davis860,6/9/2020
4950,Barry2693,,84950,Davis1859,10/8/2020
4951,Barry2685,3117,84951,Davis1171,9/13/2020
4952,Barry65,,84952,Davis2909,6/22/2020
4953,Barry4091,,84953,Davis1167,5/19/2020
4954,Barry3179,3118,84954,Davis3178,1/27/2021
4955,Barry3496,,84955,Davis4419,7/19/2020
4956,Barry1189,3119,84956,Davis1379,3/17/2021
4957,Barry4539,,84957,Davis2275,11/2/2020
